,Mapped Company,Product Type,Product_1,Product_Name
2310,Coleman,"Propane, Lp or Butane Gas Tanks or Fittings (131)",131,"131 - PROPANE, LP OR BUTANE GAS TANKS OR FITTINGS"
2311,Unknown,"Propane, Lp or Butane Gas Tanks or Fittings (131)",131,"131 - PROPANE, LP OR BUTANE GAS TANKS OR FITTINGS"
2312,ACE,"Propane, Lp or Butane Gas Tanks or Fittings (131)",131,"131 - PROPANE, LP OR BUTANE GAS TANKS OR FITTINGS"
2313,Coleman,Fuel-burning Lighting Equipment (4060),4060,4060 - FUEL-BURNING LIGHTING EQUIPMENT
2314,Coleman,Inflatable Furniture (4011),4011,4011 - INFLATABLE FURNITURE
2315,Serta,Inflatable Furniture (4011),4011,4011 - INFLATABLE FURNITURE
2316,Intex,Inflatable Furniture (4011),4011,4011 - INFLATABLE FURNITURE
2317,Sleep Number,Inflatable Furniture (4011),4011,4011 - INFLATABLE FURNITURE
2318,Coleman,"Cords, Electrical, Other or Not Specified (4081)",4081,"4081 - CORDS, ELECTRICAL, OTHER OR NOT SPECIFIED"
2319,Coleman,Portable Gas or Lp Heaters (391),391,391 - PORTABLE GAS OR LP HEATERS
2320,Remington,Portable Gas or Lp Heaters (391),391,391 - PORTABLE GAS OR LP HEATERS
2321,Coleman,"Camping Equipment (Excl. Trailers, Lighting Equipment, (5029)",5029,"5029 - CAMPING EQUIPMENT (EXCL. TRAILERS, LIGHTING EQUIPMENT,"
2322,Eddie Bauer,"Camping Equipment (Excl. Trailers, Lighting Equipment, (5029)",5029,"5029 - CAMPING EQUIPMENT (EXCL. TRAILERS, LIGHTING EQUIPMENT,"
2323,Vevor,"Handrails, Railings or Banisters (1829)",1829,"1829 - HANDRAILS, RAILINGS OR BANISTERS"
2324,Vevor,"Runners, Throw Rugs or Doormats (612)",612,"612 - RUNNERS, THROW RUGS OR DOORMATS"
2325,Pottery Barn,"Runners, Throw Rugs or Doormats (612)",612,"612 - RUNNERS, THROW RUGS OR DOORMATS"
2326,unknown,"Runners, Throw Rugs or Doormats (612)",612,"612 - RUNNERS, THROW RUGS OR DOORMATS"
2327,Vevor,"Gas or Lp Heaters, Other or Not Specified (392)",392,"392 - GAS OR LP HEATERS, OTHER OR NOT SPECIFIED"
2328,Vevor,Gasoline Cans (981),981,981 - GASOLINE CANS
2329,Briggs & Stratton,Gasoline Cans (981),981,981 - GASOLINE CANS
2330,Blitz,Gasoline Cans (981),981,981 - GASOLINE CANS
2331,Bowflex,Exercise Equipment (3277),3277,3277 - EXERCISE EQUIPMENT
2332,NordicTrack,Exercise Equipment (3277),3277,3277 - EXERCISE EQUIPMENT
2333,Schwinn,Exercise Equipment (3277),3277,3277 - EXERCISE EQUIPMENT
2334,Reebok,Exercise Equipment (3277),3277,3277 - EXERCISE EQUIPMENT
2335,Unknown,Exercise Equipment (3277),3277,3277 - EXERCISE EQUIPMENT
2336,Elite,Exercise Equipment (3277),3277,3277 - EXERCISE EQUIPMENT
2337,Bowflex,"Weight Lifting (Activity, Apparel or Equipment) (3265)",3265,"3265 - WEIGHT LIFTING (ACTIVITY, APPAREL OR EQUIPMENT)"
2338,NordicTrack,"Weight Lifting (Activity, Apparel or Equipment) (3265)",3265,"3265 - WEIGHT LIFTING (ACTIVITY, APPAREL OR EQUIPMENT)"
2339,West Elm,"Draperies, Curtains, Shower Curtains(Fabric or Plastic) (617)",617,"617 - DRAPERIES, CURTAINS, SHOWER CURTAINS(FABRIC OR PLASTIC)"
2340,West Elm,"Sofas, Couches, Davenports, Divans or Studio Couches (679)",679,"679 - SOFAS, COUCHES, DAVENPORTS, DIVANS OR STUDIO COUCHES"
2341,Ashley Furniture,"Sofas, Couches, Davenports, Divans or Studio Couches (679)",679,"679 - SOFAS, COUCHES, DAVENPORTS, DIVANS OR STUDIO COUCHES"
2342,La-Z-Boy,"Sofas, Couches, Davenports, Divans or Studio Couches (679)",679,"679 - SOFAS, COUCHES, DAVENPORTS, DIVANS OR STUDIO COUCHES"
2343,Sony,Video Players and Recorders (Excl. Cameras) (576),576,576 - VIDEO PLAYERS AND RECORDERS (EXCL CAMERAS)
2344,Motorola,Video Players and Recorders (Excl. Cameras) (576),576,576 - VIDEO PLAYERS AND RECORDERS (EXCL CAMERAS)
2345,Phillips,Video Players and Recorders (Excl. Cameras) (576),576,576 - VIDEO PLAYERS AND RECORDERS (EXCL CAMERAS)
2346,Philips,Video Players and Recorders (Excl. Cameras) (576),576,576 - VIDEO PLAYERS AND RECORDERS (EXCL CAMERAS)
2347,RCA,Video Players and Recorders (Excl. Cameras) (576),576,576 - VIDEO PLAYERS AND RECORDERS (EXCL CAMERAS)
2348,Revlon,Massage Devices or Vibrators (1610),1610,1610 - MASSAGE DEVICES OR VIBRATORS
2349,Homedics,Massage Devices or Vibrators (1610),1610,1610 - MASSAGE DEVICES OR VIBRATORS
2350,Hitachi,Massage Devices or Vibrators (1610),1610,1610 - MASSAGE DEVICES OR VIBRATORS
2351,Cub Cadet,Power Leaf Mulchers and Grinders (1433),1433,1433 - POWER LEAF MULCHERS AND GRINDERS
2352,Troy Bilt,Power Leaf Mulchers and Grinders (1433),1433,1433 - POWER LEAF MULCHERS AND GRINDERS
2353,The First Years,Bottle Warmers (1510),1510,1510 - BOTTLE WARMERS
2354,Munchkin,Bottle Warmers (1510),1510,1510 - BOTTLE WARMERS
2355,Tommee Tippee,Bottle Warmers (1510),1510,1510 - BOTTLE WARMERS
2356,Avent,Bottle Warmers (1510),1510,1510 - BOTTLE WARMERS
2357,The First Years,Potty Chairs or Training Seats (1535),1535,1535 - POTTY CHAIRS OR TRAINING SEATS
2358,Munchkin,Potty Chairs or Training Seats (1535),1535,1535 - POTTY CHAIRS OR TRAINING SEATS
2359,Pottery Barn,Costumes or Masks (1342),1342,1342 - COSTUMES OR MASKS
2360,unknown,Costumes or Masks (1342),1342,1342 - COSTUMES OR MASKS
2361,Disney,Costumes or Masks (1342),1342,1342 - COSTUMES OR MASKS
2362,Pottery Barn,"Room-sized, Wall-to-wall or Outdoor Carpeting (613)",613,"613 - ROOM-SIZED, WALL-TO-WALL OR OUTDOOR CARPETING"
2363,GE,Residential Alternative Energy Systems For On-site Power Gen (4084),4084,4084 - RESIDENTIAL ALTERNATIVE ENERGY SYSTEMS FOR ON-SITE POWER GEN
2364,Vtech,"Nonwheeled Riding Toys, Unpowered (1327)",1327,"1327 - NONWHEELED RIDING TOYS, UNPOWERED"
2365,Radio Flyer,"Nonwheeled Riding Toys, Unpowered (1327)",1327,"1327 - NONWHEELED RIDING TOYS, UNPOWERED"
2366,Playskool,"Nonwheeled Riding Toys, Unpowered (1327)",1327,"1327 - NONWHEELED RIDING TOYS, UNPOWERED"
2367,American Standard,Faucets or Spigots (699),699,699 - FAUCETS OR SPIGOTS
2368,Delta,Faucets or Spigots (699),699,699 - FAUCETS OR SPIGOTS
2369,Glacier Bay,Faucets or Spigots (699),699,699 - FAUCETS OR SPIGOTS
2370,Kohler,Faucets or Spigots (699),699,699 - FAUCETS OR SPIGOTS
2371,American Standard,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2372,Dreamline,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2373,unknown,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2374,Delta,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2375,Kohler,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2376,Unknown,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2377,Intex,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2378,I don't know,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2379,sterling,Glass Bathtub or Shower Enclosures (609),609,609 - GLASS BATHTUB OR SHOWER ENCLOSURES
2380,American Standard,Toilets (649),649,649 - TOILETS
2381,Kohler,Toilets (649),649,649 - TOILETS
2382,Flushmate,Toilets (649),649,649 - TOILETS
2383,Starbucks,Drinking Straws (443),443,443 - DRINKING STRAWS
2384,Intertek,"Gas-burning Fireplaces, Factory Built (334)",334,"334 - GAS-BURNING FIREPLACES, FACTORY BUILT"
2385,Lennox,"Gas-burning Fireplaces, Factory Built (334)",334,"334 - GAS-BURNING FIREPLACES, FACTORY BUILT"
2386,Intertek,Extension Cords (685),685,685 - EXTENSION CORDS
2387,Husky,Extension Cords (685),685,685 - EXTENSION CORDS
2388,Commercial Electric,Extension Cords (685),685,685 - EXTENSION CORDS
2389,Specialized,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2390,Trek,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2391,Mongoose,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2392,unknown,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2393,Huffy,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2394,Schwinn,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2395,Next,Mountain or All-terrain Bicycles and Accessories (5033),5033,5033 - MOUNTAIN OR ALL-TERRAIN BICYCLES AND ACCESSORIES
2396,Specialized,Mopeds or Power-assisted Cycles (3215),3215,3215 - MOPEDS OR POWER-ASSISTED CYCLES
2397,Specialized,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2398,Trek,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2399,Mongoose,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2400,Huffy,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2401,Schwinn,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2402,Radio Flyer,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2403,Dynacraft,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2404,Next,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2405,I don't know,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2406,InStep,"Bicycles and Accessories, (Excl.mountain or All-terrain) (5040)",5040,"5040 - BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)"
2407,Fisher-Price,Baby Bathtub Seats or Rings (Not Toys) (1557),1557,1557 - BABY BATHTUB SEATS OR RINGS (NOT TOYS)
2408,Summer Infant,Baby Bathtub Seats or Rings (Not Toys) (1557),1557,1557 - BABY BATHTUB SEATS OR RINGS (NOT TOYS)
2409,Safety 1st,Baby Bathtub Seats or Rings (Not Toys) (1557),1557,1557 - BABY BATHTUB SEATS OR RINGS (NOT TOYS)
2410,Fisher-Price,"Toys, Not Specified (1395)",1395,"1395 - TOYS, NOT SPECIFIED"
2411,Fisher-Price,Wagons (Children's) (1328),1328,1328 - WAGONS (CHILDREN'S)
2412,Radio Flyer,Wagons (Children's) (1328),1328,1328 - WAGONS (CHILDREN'S)
2413,Husqvarna,"Saws, Not Specified (845)",845,"845 - SAWS, NOT SPECIFIED"
2414,Fiskars,"Saws, Not Specified (845)",845,"845 - SAWS, NOT SPECIFIED"
2415,Milwaukee,"Pliers, Wire Cutters or Wrenches (857)",857,"857 - PLIERS, WIRE CUTTERS OR WRENCHES"
2416,Milwaukee,Outerwear (1646),1646,1646 - OUTERWEAR
2417,Carter's,Outerwear (1646),1646,1646 - OUTERWEAR
2418,Disney,Outerwear (1646),1646,1646 - OUTERWEAR
2419,Nuby,Baby Bottles or Nipples (1509),1509,1509 - BABY BOTTLES OR NIPPLES
2420,Munchkin,Baby Bottles or Nipples (1509),1509,1509 - BABY BOTTLES OR NIPPLES
2421,Tommee Tippee,Baby Bottles or Nipples (1509),1509,1509 - BABY BOTTLES OR NIPPLES
2422,Contigo,Baby Bottles or Nipples (1509),1509,1509 - BABY BOTTLES OR NIPPLES
2423,Phillips,Baby Bottles or Nipples (1509),1509,1509 - BABY BOTTLES OR NIPPLES
2424,Philips,Baby Bottles or Nipples (1509),1509,1509 - BABY BOTTLES OR NIPPLES
2425,Munchkin,Nonglass Bottles or Jars (1127),1127,1127 - NONGLASS BOTTLES OR JARS
2426,Great Value,Nonglass Bottles or Jars (1127),1127,1127 - NONGLASS BOTTLES OR JARS
2427,unknown,Nonglass Bottles or Jars (1127),1127,1127 - NONGLASS BOTTLES OR JARS
2428,Contigo,Nonglass Bottles or Jars (1127),1127,1127 - NONGLASS BOTTLES OR JARS
2429,Craftsman,Automatic Garage Doors or Door Openers (138),138,138 - AUTOMATIC GARAGE DOORS OR DOOR OPENERS
2430,Sears,Automatic Garage Doors or Door Openers (138),138,138 - AUTOMATIC GARAGE DOORS OR DOOR OPENERS
2431,Genie,Automatic Garage Doors or Door Openers (138),138,138 - AUTOMATIC GARAGE DOORS OR DOOR OPENERS
2432,Craftsman,Toolboxes or Tool Kits (835),835,835 - TOOLBOXES OR TOOL KITS
2433,Craftsman,Screwdrivers (828),828,828 - SCREWDRIVERS
2434,Craftsman,Manual Push Mowers (Unpowered) (1402),1402,1402 - MANUAL PUSH MOWERS (UNPOWERED)
2435,Honda,Manual Push Mowers (Unpowered) (1402),1402,1402 - MANUAL PUSH MOWERS (UNPOWERED)
2436,Craftsman,Log Splitters (1457),1457,1457 - LOG SPLITTERS
2437,Kohler,Log Splitters (1457),1457,1457 - LOG SPLITTERS
2438,Troy Bilt,Log Splitters (1457),1457,1457 - LOG SPLITTERS
2439,Briggs & Stratton,Log Splitters (1457),1457,1457 - LOG SPLITTERS
2440,Craftsman,"Power Pruning or Trimming Equipment, Not Specified (1456)",1456,"1456 - POWER PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED"
2441,Craftsman,Stationary Power Drills and Accessories (856),856,856 - STATIONARY POWER DRILLS AND ACCESSORIES
2442,Craftsman,Radial Arm Saws (843),843,843 - RADIAL ARM SAWS
2443,Sears,Radial Arm Saws (843),843,843 - RADIAL ARM SAWS
2444,Craftsman,Electrical Testing Equipment (815),815,815 - ELECTRICAL TESTING EQUIPMENT
2445,Commercial Electric,Electrical Testing Equipment (815),815,815 - ELECTRICAL TESTING EQUIPMENT
2446,Harbor Freight,Electrical Testing Equipment (815),815,815 - ELECTRICAL TESTING EQUIPMENT
2447,First Alert,Safes (709),709,709 - SAFES
2448,Stihl,Garden Sprayers (1407),1407,1407 - GARDEN SPRAYERS
2449,Great Value,Plastic Bags (1130),1130,1130 - PLASTIC BAGS
2450,Great Value,Bleaches (Noncosmetic) (956),956,956 - BLEACHES (NONCOSMETIC)
2451,Great Value,Toothpicks or Hors D'oeuvres Picks (431),431,431 - TOOTHPICKS OR HORS D'OEUVRES PICKS
2452,Great Value,Laundry Soaps or Detergents (949),949,949 - LAUNDRY SOAPS OR DETERGENTS
2453,Arm & Hammer,Laundry Soaps or Detergents (949),949,949 - LAUNDRY SOAPS OR DETERGENTS
2454,Tide,Laundry Soaps or Detergents (949),949,949 - LAUNDRY SOAPS OR DETERGENTS
2455,Werner,"Ladders, Other or Not Specified (4078)",4078,"4078 - LADDERS, OTHER OR NOT SPECIFIED"
2456,none,"Ladders, Other or Not Specified (4078)",4078,"4078 - LADDERS, OTHER OR NOT SPECIFIED"
2457,Husky,"Ladders, Other or Not Specified (4078)",4078,"4078 - LADDERS, OTHER OR NOT SPECIFIED"
2458,Werner,Stepladders (618),618,618 - STEPLADDERS
2459,Cosco,Stepladders (618),618,618 - STEPLADDERS
2460,Husky,Stepladders (618),618,618 - STEPLADDERS
2461,Rubbermaid,Stepladders (618),618,618 - STEPLADDERS
2462,Werner,Extension or Straight Ladders (4077),4077,4077 - EXTENSION OR STRAIGHT LADDERS
2463,Sears,Extension or Straight Ladders (4077),4077,4077 - EXTENSION OR STRAIGHT LADDERS
2464,Werner,Scaffolding (1816),1816,1816 - SCAFFOLDING
2465,Threshold,Benches (687),687,687 - BENCHES
2466,Crate and Barrel,Benches (687),687,687 - BENCHES
2467,Threshold,Electric holiday decorations (excl. Christmas tree lights) (1736),1736,1736 - ELECTRIC CHRISTMAS DECORATIONS (EXCL. TREE LIGHTS)
2468,Sylvania,Electric holiday decorations (excl. Christmas tree lights) (1736),1736,1736 - ELECTRIC CHRISTMAS DECORATIONS (EXCL. TREE LIGHTS)
2469,Threshold,"Footstools, Ottomans or Hassocks (4079)",4079,"4079 - FOOTSTOOLS, OTTOMANS OR HASSOCKS"
2470,Arm & Hammer,Cardboard Products (1114),1114,1114 - CARDBOARD PRODUCTS
2471,West Bend,Cardboard Products (1114),1114,1114 - CARDBOARD PRODUCTS
2472,Arm & Hammer,Liquid Room Deodorizers or Fresheners (973),973,973 - LIQUID ROOM DEODORIZERS OR FRESHENERS
2473,Arm & Hammer,General Purpose Household Cleaners (954),954,954 - GENERAL PURPOSE HOUSEHOLD CLEANERS
2474,Tide,General Purpose Household Cleaners (954),954,954 - GENERAL PURPOSE HOUSEHOLD CLEANERS
2475,Lennox,"Fireplaces, Not Specified (342)",342,"342 - FIREPLACES, NOT SPECIFIED"
2476,Dimplex,"Fireplaces, Not Specified (342)",342,"342 - FIREPLACES, NOT SPECIFIED"
2477,Hampton Bay,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2478,unknown,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2479,Sylvania,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2480,Duraflame,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2481,Unknown,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2482,I dont know,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2483,Dimplex,"Electric Fireplaces, Factory Built (346)",346,"346 - ELECTRIC FIREPLACES, FACTORY BUILT"
2484,Infantino,Baby Carriers or Slings (Backpacks) (1527),1527,1527 - BABY CARRIERS OR SLINGS (BACKPACKS)
2485,Amazon,"Decorative Yard Equipment, Excl Water Features (1465)",1465,"1465 - DECORATIVE YARD EQUIPMENT, EXCL WATER FEATURES"
2486,Amazon,"Chemicals, Not Elsewhere Classified (921)",921,"921 - CHEMICALS, NOT ELSEWHERE CLASSIFIED"
2487,Dreamline,"Bathtub or Shower Enclosures, Not Specified (4030)",4030,"4030 - BATHTUB OR SHOWER ENCLOSURES, NOT SPECIFIED"
2488,unknown,Saunas (1612),1612,1612 - SAUNAS
2489,unknown,"Doors, Other or Not Specified (1893)",1893,"1893 - DOORS, OTHER OR NOT SPECIFIED"
2490,unknown,Towels or Cloths (666),666,666 - TOWELS OR CLOTHS
2491,Room Essentials,Towels or Cloths (666),666,666 - TOWELS OR CLOTHS
2492,unknown,Building Sets (1345),1345,1345 - BUILDING SETS
2493,Disney,Building Sets (1345),1345,1345 - BUILDING SETS
2494,Discovery Kids,Building Sets (1345),1345,1345 - BUILDING SETS
2495,Buckyballs,Building Sets (1345),1345,1345 - BUILDING SETS
2496,Delta,Glass Doors or Doors With Glass Panels (1892),1892,1892 - GLASS DOORS OR DOORS WITH GLASS PANELS
2497,Kohler,Glass Doors or Doors With Glass Panels (1892),1892,1892 - GLASS DOORS OR DOORS WITH GLASS PANELS
2498,Allen & Roth,Glass Doors or Doors With Glass Panels (1892),1892,1892 - GLASS DOORS OR DOORS WITH GLASS PANELS
2499,Huffy,Tricycles (1301),1301,1301 - TRICYCLES
2500,Schwinn,Tricycles (1301),1301,1301 - TRICYCLES
2501,Radio Flyer,Tricycles (1301),1301,1301 - TRICYCLES
2502,Huffy,"Scooters, Unpowered (1329)",1329,"1329 - SCOOTERS, UNPOWERED"
2503,Radio Flyer,"Scooters, Unpowered (1329)",1329,"1329 - SCOOTERS, UNPOWERED"
2504,Dynacraft,"Scooters, Unpowered (1329)",1329,"1329 - SCOOTERS, UNPOWERED"
2505,Huffy,"Baseball (Activity, Apparel or Equipment; Excl Softball) (5041)",5041,"5041 - BASEBALL (ACTIVITY, APPAREL OR EQUIPMENT; EXCL SOFTBALL)"
2506,Cosco,"Dollies, Handtrucks or Luggage Carriers (1680)",1680,"1680 - DOLLIES, HANDTRUCKS OR LUGGAGE CARRIERS"
2507,I don't know,"Dollies, Handtrucks or Luggage Carriers (1680)",1680,"1680 - DOLLIES, HANDTRUCKS OR LUGGAGE CARRIERS"
2508,Schwinn,"Scooters, powered (5022)",5022,"5022 - SCOOTERS, POWERED"
2509,Schwinn,Pedal-powered Adult Vehicles (Three or More Wheels) (3202),3202,3202 - PEDAL-POWERED ADULT VEHICLES (THREE OR MORE WHEELS)
2510,Schwinn,Baby Carriers (Bicycle-mounted) (1531),1531,1531 - BABY CARRIERS (BICYCLE-MOUNTED)
2511,Ashley Furniture,"Furniture, Not Specified (4014)",4014,"4014 - FURNITURE, NOT SPECIFIED"
2512,La-Z-Boy,"Furniture, Not Specified (4014)",4014,"4014 - FURNITURE, NOT SPECIFIED"
2513,Contigo,"Bottles or Jars, Not Specified (1135)",1135,"1135 - BOTTLES OR JARS, NOT SPECIFIED"
2514,Glacier Bay,Sinks (648),648,648 - SINKS
2515,Sears,Sinks (648),648,648 - SINKS
2516,Rubbermaid,Sinks (648),648,648 - SINKS
2517,Unknown,Sinks (648),648,648 - SINKS
2518,I don't know,Sinks (648),648,648 - SINKS
2519,Redken,Aerosol Containers (1133),1133,1133 - AEROSOL CONTAINERS
2520,Redken,Pressurized Containers (Nonaerosol) (1138),1138,1138 - PRESSURIZED CONTAINERS (NONAEROSOL)
2521,Fiskars,Other Manual Pruning or Trimming Equipment (1453),1453,1453 - OTHER MANUAL PRUNING OR TRIMMING EQUIPMENT
2522,Sears,Other Manual Pruning or Trimming Equipment (1453),1453,1453 - OTHER MANUAL PRUNING OR TRIMMING EQUIPMENT
2523,ACE,Other Manual Pruning or Trimming Equipment (1453),1453,1453 - OTHER MANUAL PRUNING OR TRIMMING EQUIPMENT
2524,Fiskars,"Manual Pruning or Trimming Equipment, Not Specified (1455)",1455,"1455 - MANUAL PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED"
2525,Fiskars,Manual Scissors (420),420,420 - MANUAL SCISSORS
2526,Fiskars,Manual Lawn Trimmers or Edgers (1450),1450,1450 - MANUAL LAWN TRIMMERS OR EDGERS
2527,Fiskars,Other Power Pruning or Trimming Equipment (1454),1454,1454 - OTHER POWER PRUNING OR TRIMMING EQUIPMENT
2528,Fiskars,"Greenhouse or Gardening Supplies (excl hoses, sprayers, etc (1413)",1413,1413 - GREENHOUSE OR GARDENING SUPPLIES
2529,Kohler,Internal Combustion Engines (Nonvehicular) (820),820,820 - INTERNAL COMBUSTION ENGINES (NONVEHICULAR)
2530,Kohler,"Waste Containers, Trash Baskets or Refuse Bins (413)",413,"413 - WASTE CONTAINERS, TRASH BASKETS OR REFUSE BINS"
2531,Husky,"Waste Containers, Trash Baskets or Refuse Bins (413)",413,"413 - WASTE CONTAINERS, TRASH BASKETS OR REFUSE BINS"
2532,Better Homes and Gardens,"Waste Containers, Trash Baskets or Refuse Bins (413)",413,"413 - WASTE CONTAINERS, TRASH BASKETS OR REFUSE BINS"
2533,Kohler,Pipes (Excluding Smoking Pipes) (374),374,374 - PIPES (EXCLUDING SMOKING PIPES)
2534,Briggs & Stratton,Pipes (Excluding Smoking Pipes) (374),374,374 - PIPES (EXCLUDING SMOKING PIPES)
2535,Disney,Party Favors (1720),1720,1720 - PARTY FAVORS
2536,Disney,Art or Ceramics Supplies and Equipment (Excl. Paintbrushes) (569),569,569 - ART OR CERAMICS SUPPLIES AND EQUIPMENT (EXCL. PAINTBRUSHES)
2537,Crayola,Art or Ceramics Supplies and Equipment (Excl. Paintbrushes) (569),569,569 - ART OR CERAMICS SUPPLIES AND EQUIPMENT (EXCL. PAINTBRUSHES)
2538,Disney,Eye Protection Devices (1607),1607,1607 - EYE PROTECTION DEVICES
2539,Disney,Amateur Two-way Radios (545),545,545 - AMATEUR TWO-WAY RADIOS
